round,selected_turn_id,max_entropy,min_confidence,select_turn_per_round_time
-1,SNG01856-4,0,0,0
-1,MUL2168-3,0,0,0
-1,MUL2105-8,0,0,0
-1,PMUL1690-5,0,0,0
-1,MUL2395-5,0,0,0
-1,PMUL1170-5,0,0,0
-1,PMUL4899-9,0,0,0
-1,MUL2261-2,0,0,0
-1,SSNG0348-1,0,0,0
-1,MUL0784-6,0,0,0
-1,MUL0886-0,0,0,0
-1,PMUL2512-4,0,0,0
-1,SNG0548-2,0,0,0
-1,MUL1474-1,0,0,0
-1,PMUL4372-4,0,0,0
-1,PMUL4047-5,0,0,0
-1,PMUL0151-6,0,0,0
-1,MUL0586-5,0,0,0
-1,PMUL3552-1,0,0,0
-1,PMUL1539-7,0,0,0
-1,MUL1790-5,0,0,0
-1,PMUL3021-0,0,0,0
-1,SNG0699-0,0,0,0
-1,PMUL3296-5,0,0,0
-1,MUL1434-0,0,0,0
-1,PMUL2203-3,0,0,0
-1,PMUL3250-3,0,0,0
-1,PMUL0510-5,0,0,0
-1,MUL1124-1,0,0,0
-1,PMUL3719-1,0,0,0
-1,SNG0297-2,0,0,0
-1,PMUL2049-0,0,0,0
-1,SNG01722-1,0,0,0
-1,PMUL2100-1,0,0,0
-1,MUL1853-4,0,0,0
-1,MUL2694-2,0,0,0
-1,SNG1006-2,0,0,0
-1,SNG1345-2,0,0,0
-1,MUL1299-0,0,0,0
-1,MUL1490-0,0,0,0
-1,PMUL2749-6,0,0,0
-1,MUL1628-6,0,0,0
-1,PMUL2202-6,0,0,0
-1,SNG01450-1,0,0,0
-1,SNG0984-2,0,0,0
-1,PMUL1419-2,0,0,0
-1,SNG0798-2,0,0,0
-1,MUL0161-1,0,0,0
-1,PMUL2803-4,0,0,0
-1,MUL0925-6,0,0,0
-1,MUL1005-1,0,0,0
-1,SNG1197-0,0,0,0
-1,MUL1265-2,0,0,0
-1,WOZ20259-1,0,0,0
-1,MUL1223-1,0,0,0
-1,PMUL2596-4,0,0,0
-1,MUL2037-8,0,0,0
-1,MUL1497-0,0,0,0
-1,MUL2256-0,0,0,0
-1,MUL0076-11,0,0,0
-1,WOZ20114-1,0,0,0
-1,MUL1100-3,0,0,0
-1,PMUL4469-2,0,0,0
-1,PMUL0263-5,0,0,0
-1,PMUL3597-0,0,0,0
-1,PMUL1454-4,0,0,0
