round,selected_turn_id,max_entropy,select_turn_per_round_time
0,WOZ20006-3,0,44114.56588578224
0,MUL0301-5,0,44114.56588578224
0,PMUL2764-4,0,44114.56588578224
0,SNG0789-3,0,44114.56588578224
0,PMUL3941-4,0,44114.56588578224
0,SNG0879-1,0,44114.56588578224
0,MUL0434-3,0,44114.56588578224
0,SNG0387-3,0,44114.56588578224
0,SNG0990-2,0,44114.56588578224
0,PMUL2033-0,0,44114.56588578224
0,SNG0508-0,0,44114.56588578224
0,SSNG0127-2,0,44114.56588578224
0,PMUL1663-8,0,44114.56588578224
0,PMUL0350-5,0,44114.56588578224
0,MUL0660-8,0,44114.56588578224
0,MUL0019-2,0,44114.56588578224
0,SNG0071-3,0,44114.56588578224
0,MUL2236-10,0,44114.56588578224
0,WOZ20604-1,0,44114.56588578224
0,PMUL4698-1,0,44114.56588578224
0,SNG1167-0,0,44114.56588578224
0,PMUL0608-4,0,44114.56588578224
0,SNG0688-1,0,44114.56588578224
0,PMUL3249-1,0,44114.56588578224
0,PMUL2059-3,0,44114.56588578224
0,PMUL4183-2,0,44114.56588578224
0,SNG0706-1,0,44114.56588578224
0,SNG01387-1,0,44114.56588578224
0,PMUL1163-2,0,44114.56588578224
0,SNG1332-2,0,44114.56588578224
0,PMUL4355-4,0,44114.56588578224
0,PMUL0791-0,0,44114.56588578224
0,MUL2671-3,0,44114.56588578224
0,PMUL1941-3,0,44114.56588578224
0,MUL1154-6,0,44114.56588578224
0,PMUL0145-2,0,44114.56588578224
0,PMUL0461-1,0,44114.56588578224
0,WOZ20317-0,0,44114.56588578224
0,SSNG0186-3,0,44114.56588578224
0,MUL0714-7,0,44114.56588578224
0,PMUL0727-3,0,44114.56588578224
0,WOZ20334-0,0,44114.56588578224
0,WOZ20232-0,0,44114.56588578224
0,WOZ20672-1,0,44114.56588578224
0,PMUL1709-3,0,44114.56588578224
0,PMUL0565-2,0,44114.56588578224
0,MUL0266-1,0,44114.56588578224
0,WOZ20455-2,0,44114.56588578224
0,PMUL4553-6,0,44114.56588578224
0,PMUL2619-5,0,44114.56588578224
0,PMUL3192-5,0,44114.56588578224
0,PMUL1720-3,0,44114.56588578224
0,PMUL3522-1,0,44114.56588578224
0,PMUL1073-0,0,44114.56588578224
0,SSNG0201-0,0,44114.56588578224
0,PMUL0924-1,0,44114.56588578224
0,PMUL1705-6,0,44114.56588578224
0,PMUL1699-5,0,44114.56588578224
0,SNG0431-2,0,44114.56588578224
0,SNG0510-1,0,44114.56588578224
0,MUL0232-5,0,44114.56588578224
0,PMUL1101-8,0,44114.56588578224
0,PMUL4685-4,0,44114.56588578224
0,WOZ20176-1,0,44114.56588578224
0,PMUL0439-5,0,44114.56588578224
0,MUL2273-6,0,44114.56588578224
0,PMUL1485-0,0,44114.56588578224
0,PMUL3792-3,0,44114.56588578224
0,MUL0164-2,0,44114.56588578224
0,SSNG0121-2,0,44114.56588578224
0,SNG02256-2,0,44114.56588578224
0,SNG02014-1,0,44114.56588578224
0,SSNG0315-1,0,44114.56588578224
0,SNG02217-1,0,44114.56588578224
0,PMUL0647-3,0,44114.56588578224
0,PMUL1425-0,0,44114.56588578224
0,PMUL1160-1,0,44114.56588578224
0,PMUL1818-6,0,44114.56588578224
0,MUL0866-1,0,44114.56588578224
0,MUL0825-3,0,44114.56588578224
0,MUL1438-6,0,44114.56588578224
0,PMUL2925-2,0,44114.56588578224
0,MUL0048-1,0,44114.56588578224
0,PMUL4783-2,0,44114.56588578224
0,SNG0337-3,0,44114.56588578224
0,SSNG0021-2,0,44114.56588578224
0,MUL1653-4,0,44114.56588578224
0,SNG0696-4,0,44114.56588578224
0,PMUL1331-6,0,44114.56588578224
0,SNG01271-2,0,44114.56588578224
0,WOZ20045-1,0,44114.56588578224
