round,selected_turn_id,max_entropy,min_confidence,select_turn_per_round_time
-1,SNG01856-3,0,0,0
-1,MUL2168-4,0,0,0
-1,MUL2105-6,0,0,0
-1,PMUL1690-0,0,0,0
-1,MUL2395-0,0,0,0
-1,PMUL1170-4,0,0,0
-1,PMUL4899-10,0,0,0
-1,MUL2261-3,0,0,0
-1,SSNG0348-0,0,0,0
-1,MUL0784-7,0,0,0
-1,MUL0886-1,0,0,0
-1,PMUL2512-5,0,0,0
-1,SNG0548-3,0,0,0
-1,MUL1474-7,0,0,0
-1,PMUL4372-6,0,0,0
-1,PMUL4047-7,0,0,0
-1,PMUL0151-3,0,0,0
-1,MUL0586-3,0,0,0
-1,PMUL3552-7,0,0,0
-1,PMUL1539-8,0,0,0
-1,MUL1790-6,0,0,0
-1,PMUL3021-0,0,0,0
-1,SNG0699-0,0,0,0
-1,PMUL3296-0,0,0,0
-1,MUL1434-7,0,0,0
-1,PMUL2203-0,0,0,0
-1,PMUL3250-1,0,0,0
-1,PMUL0510-4,0,0,0
-1,MUL1124-4,0,0,0
-1,PMUL3719-8,0,0,0
-1,SNG0297-3,0,0,0
-1,PMUL2049-4,0,0,0
-1,SNG01722-3,0,0,0
-1,PMUL2100-2,0,0,0
-1,MUL1853-8,0,0,0
-1,MUL2694-4,0,0,0
-1,SNG1006-3,0,0,0
-1,SNG1345-2,0,0,0
-1,MUL1299-8,0,0,0
-1,MUL1490-1,0,0,0
-1,PMUL2749-6,0,0,0
-1,MUL1628-5,0,0,0
-1,PMUL2202-6,0,0,0
-1,SNG01450-3,0,0,0
-1,SNG0984-5,0,0,0
-1,PMUL1419-2,0,0,0
-1,SNG0798-0,0,0,0
-1,MUL0161-7,0,0,0
-1,PMUL2803-1,0,0,0
-1,MUL0925-4,0,0,0
-1,MUL1005-6,0,0,0
-1,SNG1197-0,0,0,0
-1,MUL1265-2,0,0,0
-1,WOZ20259-3,0,0,0
-1,MUL1223-3,0,0,0
-1,PMUL2596-6,0,0,0
-1,MUL2037-0,0,0,0
-1,MUL1497-0,0,0,0
-1,MUL2256-1,0,0,0
-1,MUL0076-12,0,0,0
-1,WOZ20114-0,0,0,0
-1,MUL1100-8,0,0,0
-1,PMUL4469-2,0,0,0
-1,PMUL0263-3,0,0,0
-1,PMUL3597-3,0,0,0
-1,PMUL1454-6,0,0,0
-1,MUL1618-2,0,0,0
-1,PMUL3342-2,0,0,0
-1,PMUL0906-3,0,0,0
-1,PMUL0695-0,0,0,0
-1,PMUL0307-6,0,0,0
-1,PMUL3045-4,0,0,0
-1,MUL1113-5,0,0,0
-1,SNG0385-4,0,0,0
-1,SNG0285-5,0,0,0
-1,SNG1134-1,0,0,0
-1,PMUL2082-1,0,0,0
-1,PMUL3031-1,0,0,0
-1,PMUL1499-3,0,0,0
-1,SNG1097-2,0,0,0
-1,PMUL0608-2,0,0,0
-1,PMUL4191-6,0,0,0
-1,MUL0265-5,0,0,0
-1,PMUL0433-7,0,0,0
-1,WOZ20214-2,0,0,0
-1,MUL1567-6,0,0,0
-1,WOZ20593-2,0,0,0
-1,PMUL4487-5,0,0,0
-1,MUL2535-5,0,0,0
-1,PMUL0552-6,0,0,0
-1,PMUL0621-5,0,0,0
-1,PMUL1229-4,0,0,0
-1,PMUL1169-1,0,0,0
-1,SNG0487-3,0,0,0
-1,PMUL3299-7,0,0,0
-1,PMUL3486-3,0,0,0
-1,SNG0918-1,0,0,0
-1,SSNG0248-3,0,0,0
-1,SNG0914-0,0,0,0
-1,PMUL4501-2,0,0,0
-1,PMUL2349-6,0,0,0
-1,SNG01381-1,0,0,0
-1,PMUL2662-7,0,0,0
-1,SNG01277-2,0,0,0
-1,PMUL1986-4,0,0,0
-1,MUL2534-4,0,0,0
-1,MUL0743-7,0,0,0
-1,PMUL3059-1,0,0,0
-1,MUL2238-7,0,0,0
-1,PMUL2010-4,0,0,0
-1,SNG1061-0,0,0,0
-1,WOZ20664-2,0,0,0
-1,PMUL1815-4,0,0,0
-1,MUL2379-1,0,0,0
-1,PMUL0143-1,0,0,0
-1,MUL0343-11,0,0,0
-1,PMUL3184-5,0,0,0
-1,MUL1052-6,0,0,0
-1,MUL1322-4,0,0,0
-1,WOZ20324-2,0,0,0
-1,PMUL2522-1,0,0,0
-1,WOZ20343-1,0,0,0
-1,PMUL4513-3,0,0,0
-1,SNG1235-2,0,0,0
-1,SNG0359-3,0,0,0
-1,MUL0661-4,0,0,0
-1,SNG01185-6,0,0,0
-1,SNG02298-0,0,0,0
-1,PMUL0148-2,0,0,0
-1,MUL2085-7,0,0,0
-1,MUL2057-5,0,0,0
-1,PMUL4594-2,0,0,0
-1,MUL1541-7,0,0,0
-1,PMUL0224-1,0,0,0
-1,PMUL0240-4,0,0,0
-1,PMUL2922-1,0,0,0
-1,MUL2443-4,0,0,0
-1,MUL0779-6,0,0,0
-1,SNG01611-4,0,0,0
-1,WOZ20299-4,0,0,0
-1,PMUL3482-2,0,0,0
-1,SNG01425-3,0,0,0
-1,WOZ20453-1,0,0,0
-1,PMUL4021-2,0,0,0
-1,PMUL4891-3,0,0,0
-1,PMUL3594-3,0,0,0
-1,MUL1566-4,0,0,0
-1,PMUL1967-2,0,0,0
-1,MUL2575-5,0,0,0
-1,PMUL1296-3,0,0,0
-1,PMUL1729-2,0,0,0
-1,WOZ20531-1,0,0,0
-1,MUL0173-3,0,0,0
-1,SNG0312-2,0,0,0
-1,WOZ20274-1,0,0,0
-1,PMUL1375-7,0,0,0
-1,SNG0524-3,0,0,0
-1,PMUL1013-6,0,0,0
-1,SSNG0379-4,0,0,0
-1,MUL1733-4,0,0,0
-1,MUL1483-1,0,0,0
-1,PMUL2837-6,0,0,0
-1,PMUL0064-4,0,0,0
-1,SSNG0187-0,0,0,0
-1,PMUL1407-1,0,0,0
-1,SSNG0007-2,0,0,0
-1,WOZ20497-0,0,0,0
-1,MUL0855-0,0,0,0
-1,SNG1063-2,0,0,0
-1,MUL1013-7,0,0,0
-1,PMUL0211-3,0,0,0
-1,MUL0203-5,0,0,0
-1,PMUL4678-6,0,0,0
-1,SNG0324-4,0,0,0
-1,PMUL0342-8,0,0,0
-1,WOZ20358-0,0,0,0
-1,SSNG0019-1,0,0,0
-1,PMUL0565-2,0,0,0
-1,WOZ20658-3,0,0,0
-1,MUL1275-1,0,0,0
-1,SNG1322-1,0,0,0
-1,SNG1171-4,0,0,0
-1,SNG0826-3,0,0,0
-1,SNG1155-0,0,0,0
-1,PMUL4183-1,0,0,0
-1,PMUL0241-3,0,0,0
-1,PMUL3254-3,0,0,0
-1,WOZ20481-2,0,0,0
-1,MUL1172-11,0,0,0
-1,MUL1118-1,0,0,0
-1,SNG1248-0,0,0,0
-1,SNG0790-4,0,0,0
-1,MUL2329-6,0,0,0
-1,PMUL4353-4,0,0,0
-1,WOZ20478-1,0,0,0
-1,WOZ20576-1,0,0,0
-1,SNG0464-0,0,0,0
-1,WOZ20406-1,0,0,0
-1,PMUL4967-0,0,0,0
-1,MUL2647-5,0,0,0
-1,WOZ20107-0,0,0,0
-1,MUL1040-1,0,0,0
-1,MUL2345-4,0,0,0
-1,PMUL1919-5,0,0,0
-1,PMUL4352-2,0,0,0
-1,MUL0840-4,0,0,0
-1,SNG1246-1,0,0,0
-1,PMUL1753-0,0,0,0
-1,MUL1674-1,0,0,0
-1,PMUL1033-5,0,0,0
-1,SNG1344-1,0,0,0
-1,MUL0816-0,0,0,0
-1,PMUL3347-8,0,0,0
-1,PMUL3932-3,0,0,0
-1,SSNG0300-7,0,0,0
-1,PMUL3804-7,0,0,0
-1,MUL1403-2,0,0,0
-1,WOZ20224-1,0,0,0
-1,PMUL2529-1,0,0,0
-1,PMUL1239-5,0,0,0
-1,SNG0404-3,0,0,0
-1,MUL0464-0,0,0,0
-1,PMUL0248-1,0,0,0
-1,PMUL1487-7,0,0,0
-1,PMUL1826-0,0,0,0
-1,MUL2342-3,0,0,0
-1,MUL1150-3,0,0,0
-1,PMUL3585-0,0,0,0
-1,SNG02210-0,0,0,0
-1,PMUL0292-3,0,0,0
-1,PMUL4632-4,0,0,0
-1,PMUL0335-4,0,0,0
-1,SNG1334-3,0,0,0
-1,PMUL3777-2,0,0,0
-1,PMUL3040-7,0,0,0
-1,PMUL0776-5,0,0,0
-1,SNG0067-2,0,0,0
-1,SNG1181-0,0,0,0
-1,MUL0329-5,0,0,0
-1,PMUL3265-1,0,0,0
-1,SNG0732-0,0,0,0
-1,PMUL2201-4,0,0,0
-1,SNG0255-0,0,0,0
-1,SNG01268-1,0,0,0
-1,MUL1378-1,0,0,0
-1,PMUL2044-7,0,0,0
-1,PMUL1578-2,0,0,0
-1,PMUL4037-5,0,0,0
-1,PMUL3761-4,0,0,0
-1,PMUL2364-0,0,0,0
-1,PMUL2440-3,0,0,0
-1,PMUL0323-2,0,0,0
-1,MUL2559-2,0,0,0
-1,SSNG0368-2,0,0,0
-1,PMUL0771-3,0,0,0
-1,MUL0428-2,0,0,0
-1,MUL1067-0,0,0,0
-1,PMUL2187-6,0,0,0
-1,MUL0644-6,0,0,0
-1,SNG02322-1,0,0,0
-1,WOZ20642-2,0,0,0
-1,PMUL3882-3,0,0,0
-1,WOZ20583-0,0,0,0
-1,PMUL2653-7,0,0,0
-1,MUL1234-0,0,0,0
-1,PMUL1820-6,0,0,0
-1,SNG01829-3,0,0,0
-1,MUL2241-7,0,0,0
-1,PMUL2668-2,0,0,0
-1,SNG0502-2,0,0,0
-1,SNG01420-0,0,0,0
-1,SSNG0077-1,0,0,0
-1,PMUL4692-7,0,0,0
-1,PMUL2191-1,0,0,0
-1,MUL1496-5,0,0,0
-1,SNG1103-0,0,0,0
-1,PMUL3676-8,0,0,0
-1,MUL1727-6,0,0,0
-1,PMUL2369-7,0,0,0
-1,PMUL1571-6,0,0,0
-1,WOZ20268-0,0,0,0
-1,WOZ20645-1,0,0,0
-1,MUL1867-5,0,0,0
-1,PMUL2116-2,0,0,0
-1,PMUL2069-1,0,0,0
-1,MUL1998-2,0,0,0
-1,WOZ20303-0,0,0,0
-1,SNG1279-0,0,0,0
-1,WOZ20348-1,0,0,0
-1,MUL0516-3,0,0,0
-1,MUL0835-6,0,0,0
-1,PMUL4179-1,0,0,0
-1,PMUL1177-6,0,0,0
-1,MUL2322-1,0,0,0
-1,MUL1411-8,0,0,0
-1,PMUL0777-4,0,0,0
-1,PMUL1021-1,0,0,0
-1,PMUL3490-6,0,0,0
-1,SSNG0076-2,0,0,0
-1,PMUL3178-0,0,0,0
-1,MUL2537-7,0,0,0
-1,SNG01160-5,0,0,0
