round,selected_turn_id,max_entropy,min_confidence,select_turn_per_round_time
-1,SNG01856-4,0,0,0
-1,MUL2168-6,0,0,0
-1,MUL2105-1,0,0,0
-1,PMUL1690-10,0,0,0
-1,MUL2395-1,0,0,0
-1,PMUL1170-1,0,0,0
-1,PMUL4899-1,0,0,0
-1,MUL2261-4,0,0,0
-1,SSNG0348-1,0,0,0
-1,MUL0784-10,0,0,0
-1,MUL0886-4,0,0,0
-1,PMUL2512-5,0,0,0
-1,SNG0548-0,0,0,0
-1,MUL1474-6,0,0,0
-1,PMUL4372-6,0,0,0
-1,PMUL4047-3,0,0,0
-1,PMUL0151-0,0,0,0
-1,MUL0586-1,0,0,0
-1,PMUL3552-3,0,0,0
-1,PMUL1539-0,0,0,0
-1,MUL1790-6,0,0,0
-1,PMUL3021-2,0,0,0
-1,SNG0699-0,0,0,0
-1,PMUL3296-0,0,0,0
-1,MUL1434-1,0,0,0
-1,PMUL2203-6,0,0,0
-1,PMUL3250-4,0,0,0
-1,PMUL0510-5,0,0,0
-1,MUL1124-1,0,0,0
-1,PMUL3719-8,0,0,0
-1,SNG0297-3,0,0,0
-1,PMUL2049-0,0,0,0
-1,SNG01722-2,0,0,0
-1,PMUL2100-4,0,0,0
-1,MUL1853-3,0,0,0
-1,MUL2694-4,0,0,0
-1,SNG1006-2,0,0,0
-1,SNG1345-2,0,0,0
-1,MUL1299-3,0,0,0
-1,MUL1490-2,0,0,0
-1,PMUL2749-6,0,0,0
-1,MUL1628-9,0,0,0
-1,PMUL2202-0,0,0,0
-1,SNG01450-1,0,0,0
-1,SNG0984-5,0,0,0
-1,PMUL1419-2,0,0,0
-1,SNG0798-1,0,0,0
-1,MUL0161-1,0,0,0
-1,PMUL2803-4,0,0,0
-1,MUL0925-2,0,0,0
-1,MUL1005-6,0,0,0
-1,SNG1197-1,0,0,0
-1,MUL1265-7,0,0,0
-1,WOZ20259-2,0,0,0
-1,MUL1223-5,0,0,0
-1,PMUL2596-3,0,0,0
-1,MUL2037-2,0,0,0
-1,MUL1497-8,0,0,0
-1,MUL2256-10,0,0,0
-1,MUL0076-4,0,0,0
-1,WOZ20114-0,0,0,0
-1,MUL1100-0,0,0,0
-1,PMUL4469-1,0,0,0
-1,PMUL0263-1,0,0,0
-1,PMUL3597-2,0,0,0
-1,PMUL1454-5,0,0,0
-1,MUL1618-5,0,0,0
-1,PMUL3342-1,0,0,0
-1,PMUL0906-2,0,0,0
-1,PMUL0695-4,0,0,0
-1,PMUL0307-0,0,0,0
-1,PMUL3045-8,0,0,0
-1,MUL1113-0,0,0,0
-1,SNG0385-2,0,0,0
-1,SNG0285-3,0,0,0
-1,SNG1134-2,0,0,0
-1,PMUL2082-1,0,0,0
-1,PMUL3031-1,0,0,0
-1,PMUL1499-3,0,0,0
-1,SNG1097-0,0,0,0
-1,PMUL0608-3,0,0,0
-1,PMUL4191-7,0,0,0
-1,MUL0265-5,0,0,0
-1,PMUL0433-2,0,0,0
-1,WOZ20214-3,0,0,0
-1,MUL1567-5,0,0,0
-1,WOZ20593-1,0,0,0
-1,PMUL4487-0,0,0,0
-1,MUL2535-5,0,0,0
-1,PMUL0552-2,0,0,0
-1,PMUL0621-0,0,0,0
-1,PMUL1229-0,0,0,0
-1,PMUL1169-3,0,0,0
-1,SNG0487-1,0,0,0
-1,PMUL3299-8,0,0,0
-1,PMUL3486-5,0,0,0
-1,SNG0918-2,0,0,0
-1,SSNG0248-2,0,0,0
-1,SNG0914-4,0,0,0
-1,PMUL4501-1,0,0,0
-1,PMUL2349-0,0,0,0
-1,SNG01381-3,0,0,0
-1,PMUL2662-3,0,0,0
-1,SNG01277-6,0,0,0
-1,PMUL1986-2,0,0,0
-1,MUL2534-0,0,0,0
-1,MUL0743-7,0,0,0
-1,PMUL3059-5,0,0,0
-1,MUL2238-6,0,0,0
-1,PMUL2010-2,0,0,0
-1,SNG1061-2,0,0,0
-1,WOZ20664-5,0,0,0
-1,PMUL1815-2,0,0,0
-1,MUL2379-3,0,0,0
-1,PMUL0143-0,0,0,0
-1,MUL0343-6,0,0,0
-1,PMUL3184-0,0,0,0
-1,MUL1052-0,0,0,0
-1,MUL1322-2,0,0,0
-1,WOZ20324-3,0,0,0
-1,PMUL2522-6,0,0,0
-1,WOZ20343-0,0,0,0
-1,PMUL4513-7,0,0,0
-1,SNG1235-3,0,0,0
-1,SNG0359-3,0,0,0
-1,MUL0661-0,0,0,0
-1,SNG01185-0,0,0,0
-1,SNG02298-4,0,0,0
-1,PMUL0148-3,0,0,0
-1,MUL2085-8,0,0,0
-1,MUL2057-4,0,0,0
-1,PMUL4594-0,0,0,0
-1,MUL1541-5,0,0,0
-1,PMUL0224-0,0,0,0
-1,PMUL0240-5,0,0,0
-1,PMUL2922-1,0,0,0
-1,MUL2443-1,0,0,0
-1,MUL0779-6,0,0,0
-1,SNG01611-2,0,0,0
-1,WOZ20299-4,0,0,0
-1,PMUL3482-1,0,0,0
-1,SNG01425-3,0,0,0
-1,WOZ20453-2,0,0,0
-1,PMUL4021-4,0,0,0
-1,PMUL4891-6,0,0,0
-1,PMUL3594-2,0,0,0
-1,MUL1566-2,0,0,0
-1,PMUL1967-8,0,0,0
-1,MUL2575-3,0,0,0
-1,PMUL1296-1,0,0,0
-1,PMUL1729-12,0,0,0
-1,WOZ20531-2,0,0,0
-1,MUL0173-6,0,0,0
-1,SNG0312-2,0,0,0
-1,WOZ20274-4,0,0,0
-1,PMUL1375-0,0,0,0
-1,SNG0524-0,0,0,0
-1,PMUL1013-4,0,0,0
-1,SSNG0379-3,0,0,0
