round,selected_turn_id,max_entropy,select_turn_per_round_time
0,PMUL4463-5,0,49246.24866652488
0,SNG01929-1,0,49246.24866652488
0,WOZ20051-0,0,49246.24866652488
0,PMUL3703-1,0,49246.24866652488
0,PMUL2943-2,0,49246.24866652488
0,SNG1226-0,0,49246.24866652488
0,MUL0698-2,0,49246.24866652488
0,SNG1236-0,0,49246.24866652488
0,MUL0587-6,0,49246.24866652488
0,PMUL4160-1,0,49246.24866652488
0,MUL1956-5,0,49246.24866652488
0,MUL1970-2,0,49246.24866652488
0,MUL0975-6,0,49246.24866652488
0,MUL1118-4,0,49246.24866652488
0,PMUL0617-7,0,49246.24866652488
0,PMUL4996-2,0,49246.24866652488
0,PMUL4617-7,0,49246.24866652488
0,PMUL4190-1,0,49246.24866652488
0,PMUL4295-9,0,49246.24866652488
0,MUL2071-0,0,49246.24866652488
0,SNG1059-3,0,49246.24866652488
0,MUL0685-9,0,49246.24866652488
0,PMUL1800-0,0,49246.24866652488
0,PMUL1363-7,0,49246.24866652488
0,MUL0926-0,0,49246.24866652488
0,PMUL3522-6,0,49246.24866652488
0,PMUL3130-1,0,49246.24866652488
0,WOZ20510-1,0,49246.24866652488
0,PMUL3618-7,0,49246.24866652488
0,MUL2364-0,0,49246.24866652488
0,SSNG0101-3,0,49246.24866652488
0,SNG01727-3,0,49246.24866652488
0,PMUL2202-0,0,49246.24866652488
0,WOZ20186-2,0,49246.24866652488
0,MUL1244-7,0,49246.24866652488
0,PMUL0086-6,0,49246.24866652488
0,PMUL0544-6,0,49246.24866652488
0,PMUL0663-2,0,49246.24866652488
0,MUL2255-4,0,49246.24866652488
0,MUL1080-7,0,49246.24866652488
0,SNG0548-3,0,49246.24866652488
0,MUL0365-4,0,49246.24866652488
0,MUL0092-0,0,49246.24866652488
0,PMUL0153-3,0,49246.24866652488
0,SNG0487-3,0,49246.24866652488
0,WOZ20566-1,0,49246.24866652488
0,PMUL0492-2,0,49246.24866652488
0,MUL1654-0,0,49246.24866652488
0,MUL1952-6,0,49246.24866652488
0,PMUL3427-5,0,49246.24866652488
0,PMUL1728-6,0,49246.24866652488
0,PMUL1032-5,0,49246.24866652488
0,MUL2098-0,0,49246.24866652488
0,PMUL0880-0,0,49246.24866652488
0,PMUL0150-1,0,49246.24866652488
0,SNG1237-2,0,49246.24866652488
0,PMUL2855-6,0,49246.24866652488
0,SNG01500-2,0,49246.24866652488
0,SSNG0268-4,0,49246.24866652488
0,PMUL3643-0,0,49246.24866652488
0,PMUL1948-4,0,49246.24866652488
0,SNG0906-3,0,49246.24866652488
0,MUL0194-2,0,49246.24866652488
0,PMUL0345-2,0,49246.24866652488
0,PMUL4715-9,0,49246.24866652488
0,WOZ20212-0,0,49246.24866652488
0,MUL0278-2,0,49246.24866652488
0,PMUL2959-8,0,49246.24866652488
0,SNG0032-3,0,49246.24866652488
0,PMUL1049-6,0,49246.24866652488
0,MUL0595-0,0,49246.24866652488
0,SSNG0302-2,0,49246.24866652488
0,MUL1389-7,0,49246.24866652488
0,PMUL3847-3,0,49246.24866652488
0,PMUL3716-4,0,49246.24866652488
0,WOZ20088-0,0,49246.24866652488
0,MUL1182-2,0,49246.24866652488
0,WOZ20543-1,0,49246.24866652488
0,PMUL2297-4,0,49246.24866652488
0,SNG1025-0,0,49246.24866652488
0,SNG1249-0,0,49246.24866652488
0,PMUL4959-0,0,49246.24866652488
0,MUL2244-7,0,49246.24866652488
0,MUL1816-1,0,49246.24866652488
0,PMUL2791-9,0,49246.24866652488
0,PMUL4675-0,0,49246.24866652488
0,PMUL3801-6,0,49246.24866652488
0,MUL2349-2,0,49246.24866652488
0,SNG1238-0,0,49246.24866652488
0,WOZ20497-4,0,49246.24866652488
0,PMUL2911-7,0,49246.24866652488
0,SNG0720-3,0,49246.24866652488
0,PMUL0208-4,0,49246.24866652488
0,MUL2502-0,0,49246.24866652488
0,SSNG0298-3,0,49246.24866652488
0,SNG01255-0,0,49246.24866652488
0,MUL1451-1,0,49246.24866652488
0,SNG1077-1,0,49246.24866652488
0,SNG1087-2,0,49246.24866652488
0,SNG01364-1,0,49246.24866652488
0,WOZ20498-3,0,49246.24866652488
0,MUL0769-0,0,49246.24866652488
0,MUL1536-7,0,49246.24866652488
0,PMUL4549-5,0,49246.24866652488
0,PMUL3371-5,0,49246.24866652488
0,MUL2243-1,0,49246.24866652488
0,SNG0561-3,0,49246.24866652488
0,MUL1600-0,0,49246.24866652488
0,WOZ20632-1,0,49246.24866652488
0,MUL0868-5,0,49246.24866652488
0,PMUL3932-6,0,49246.24866652488
0,PMUL2444-2,0,49246.24866652488
0,SNG0738-3,0,49246.24866652488
0,MUL0008-8,0,49246.24866652488
0,PMUL4047-1,0,49246.24866652488
0,SNG0281-6,0,49246.24866652488
0,PMUL2819-3,0,49246.24866652488
0,PMUL4591-12,0,49246.24866652488
0,PMUL1689-6,0,49246.24866652488
0,MUL1100-2,0,49246.24866652488
0,MUL0801-4,0,49246.24866652488
0,PMUL4670-3,0,49246.24866652488
0,PMUL0547-2,0,49246.24866652488
0,MUL1862-3,0,49246.24866652488
0,MUL1134-3,0,49246.24866652488
0,WOZ20232-1,0,49246.24866652488
0,MUL1911-3,0,49246.24866652488
0,MUL2552-4,0,49246.24866652488
0,PMUL3391-4,0,49246.24866652488
0,MUL0437-3,0,49246.24866652488
0,PMUL4175-1,0,49246.24866652488
0,MUL2353-1,0,49246.24866652488
0,PMUL1037-0,0,49246.24866652488
0,MUL0750-4,0,49246.24866652488
0,PMUL1743-0,0,49246.24866652488
0,SNG02348-2,0,49246.24866652488
0,PMUL2698-1,0,49246.24866652488
0,MUL1871-4,0,49246.24866652488
0,PMUL0511-6,0,49246.24866652488
0,MUL2295-3,0,49246.24866652488
0,SNG02002-0,0,49246.24866652488
0,SSNG0104-1,0,49246.24866652488
0,PMUL2322-6,0,49246.24866652488
0,SSNG0050-0,0,49246.24866652488
0,MUL1989-3,0,49246.24866652488
0,WOZ20635-3,0,49246.24866652488
0,SNG02085-0,0,49246.24866652488
0,PMUL1750-6,0,49246.24866652488
0,PMUL1601-2,0,49246.24866652488
0,MUL0900-2,0,49246.24866652488
0,MUL1032-2,0,49246.24866652488
0,PMUL0860-3,0,49246.24866652488
0,MUL0477-6,0,49246.24866652488
0,MUL1847-3,0,49246.24866652488
0,SNG0100-3,0,49246.24866652488
0,PMUL1058-7,0,49246.24866652488
0,SNG0315-4,0,49246.24866652488
0,PMUL4121-4,0,49246.24866652488
0,PMUL0253-3,0,49246.24866652488
0,MUL1364-7,0,49246.24866652488
0,WOZ20615-2,0,49246.24866652488
0,SNG01248-3,0,49246.24866652488
0,PMUL3945-9,0,49246.24866652488
0,MUL2168-7,0,49246.24866652488
0,MUL0333-5,0,49246.24866652488
0,MUL1629-2,0,49246.24866652488
0,SNG01947-0,0,49246.24866652488
0,PMUL4943-2,0,49246.24866652488
0,SNG1309-1,0,49246.24866652488
0,PMUL3292-4,0,49246.24866652488
0,PMUL0163-6,0,49246.24866652488
0,MUL0179-3,0,49246.24866652488
0,MUL1039-3,0,49246.24866652488
0,MUL2159-4,0,49246.24866652488
0,SNG01405-0,0,49246.24866652488
0,WOZ20176-0,0,49246.24866652488
0,SNG1102-1,0,49246.24866652488
0,PMUL2064-5,0,49246.24866652488
0,MUL2458-5,0,49246.24866652488
0,PMUL2208-8,0,49246.24866652488
0,MUL0152-7,0,49246.24866652488
0,PMUL1645-2,0,49246.24866652488
0,SNG0573-3,0,49246.24866652488
0,MUL2306-2,0,49246.24866652488
0,PMUL0254-1,0,49246.24866652488
0,PMUL0384-6,0,49246.24866652488
0,PMUL1822-3,0,49246.24866652488
0,PMUL0641-2,0,49246.24866652488
0,PMUL2294-3,0,49246.24866652488
0,PMUL4794-3,0,49246.24866652488
0,SNG0255-3,0,49246.24866652488
0,MUL1921-4,0,49246.24866652488
0,PMUL2979-1,0,49246.24866652488
0,WOZ20648-2,0,49246.24866652488
0,PMUL0757-2,0,49246.24866652488
0,PMUL4477-1,0,49246.24866652488
0,PMUL4423-1,0,49246.24866652488
0,PMUL4855-2,0,49246.24866652488
0,SNG1303-1,0,49246.24866652488
0,PMUL0325-8,0,49246.24866652488
0,PMUL4004-3,0,49246.24866652488
0,MUL1784-1,0,49246.24866652488
0,SSNG0019-3,0,49246.24866652488
0,SNG02183-2,0,49246.24866652488
0,PMUL2115-5,0,49246.24866652488
0,MUL1947-1,0,49246.24866652488
0,PMUL2280-0,0,49246.24866652488
0,SNG02123-3,0,49246.24866652488
0,PMUL2914-4,0,49246.24866652488
0,PMUL0888-3,0,49246.24866652488
0,PMUL3841-8,0,49246.24866652488
0,PMUL0931-0,0,49246.24866652488
0,MUL2015-4,0,49246.24866652488
0,PMUL3266-5,0,49246.24866652488
0,SNG0307-1,0,49246.24866652488
0,MUL0767-7,0,49246.24866652488
0,PMUL0363-6,0,49246.24866652488
0,PMUL2644-0,0,49246.24866652488
0,PMUL3288-2,0,49246.24866652488
0,SNG0330-3,0,49246.24866652488
0,SNG0997-1,0,49246.24866652488
0,PMUL4705-4,0,49246.24866652488
0,PMUL2524-3,0,49246.24866652488
0,MUL1969-0,0,49246.24866652488
0,PMUL1667-5,0,49246.24866652488
0,PMUL3354-7,0,49246.24866652488
0,PMUL3529-8,0,49246.24866652488
0,MUL1046-5,0,49246.24866652488
0,MUL1127-6,0,49246.24866652488
0,PMUL3987-5,0,49246.24866652488
0,SSNG0209-4,0,49246.24866652488
0,MUL1525-10,0,49246.24866652488
0,PMUL2641-3,0,49246.24866652488
0,PMUL3904-0,0,49246.24866652488
0,PMUL1216-4,0,49246.24866652488
0,MUL2136-4,0,49246.24866652488
0,PMUL3623-3,0,49246.24866652488
0,WOZ20645-0,0,49246.24866652488
0,MUL1646-5,0,49246.24866652488
0,PMUL1877-7,0,49246.24866652488
0,PMUL3195-6,0,49246.24866652488
0,PMUL0409-1,0,49246.24866652488
0,SNG1389-1,0,49246.24866652488
0,PMUL3761-3,0,49246.24866652488
0,SSNG0276-2,0,49246.24866652488
0,MUL2311-1,0,49246.24866652488
0,PMUL4185-7,0,49246.24866652488
0,PMUL1989-6,0,49246.24866652488
0,SNG0002-1,0,49246.24866652488
0,MUL1890-6,0,49246.24866652488
0,MUL0108-6,0,49246.24866652488
0,PMUL1461-2,0,49246.24866652488
0,MUL2242-0,0,49246.24866652488
0,MUL0542-2,0,49246.24866652488
0,WOZ20406-1,0,49246.24866652488
0,SNG1231-6,0,49246.24866652488
0,PMUL2451-6,0,49246.24866652488
0,PMUL4074-0,0,49246.24866652488
0,PMUL2951-6,0,49246.24866652488
0,PMUL0908-0,0,49246.24866652488
0,SNG01277-7,0,49246.24866652488
0,PMUL2164-0,0,49246.24866652488
0,MUL1548-1,0,49246.24866652488
0,MUL0387-5,0,49246.24866652488
0,PMUL2061-5,0,49246.24866652488
0,MUL0563-5,0,49246.24866652488
0,MUL1520-0,0,49246.24866652488
0,PMUL0981-3,0,49246.24866652488
0,SNG1393-3,0,49246.24866652488
0,PMUL4110-3,0,49246.24866652488
0,SNG0538-1,0,49246.24866652488
0,PMUL0991-2,0,49246.24866652488
0,WOZ20299-0,0,49246.24866652488
0,SNG01310-0,0,49246.24866652488
0,PMUL2004-5,0,49246.24866652488
0,MUL1874-3,0,49246.24866652488
0,MUL0588-6,0,49246.24866652488
0,MUL2584-3,0,49246.24866652488
0,PMUL4799-2,0,49246.24866652488
0,PMUL1666-2,0,49246.24866652488
0,SNG0434-0,0,49246.24866652488
0,MUL0832-1,0,49246.24866652488
0,PMUL4767-1,0,49246.24866652488
0,PMUL1916-2,0,49246.24866652488
0,MUL0435-3,0,49246.24866652488
0,PMUL3583-4,0,49246.24866652488
0,PMUL4334-1,0,49246.24866652488
0,SNG01644-0,0,49246.24866652488
0,SNG1084-2,0,49246.24866652488
0,MUL2076-0,0,49246.24866652488
0,MUL2227-2,0,49246.24866652488
0,MUL1694-0,0,49246.24866652488
0,PMUL2732-1,0,49246.24866652488
0,PMUL3322-7,0,49246.24866652488
0,SNG0583-1,0,49246.24866652488
0,PMUL2114-4,0,49246.24866652488
0,PMUL1596-5,0,49246.24866652488
0,MUL0461-4,0,49246.24866652488
0,PMUL2440-5,0,49246.24866652488
0,SNG0086-1,0,49246.24866652488
0,SSNG0334-1,0,49246.24866652488
0,PMUL0419-1,0,49246.24866652488
0,PMUL1540-2,0,49246.24866652488
0,WOZ20672-3,0,49246.24866652488
0,PMUL2417-1,0,49246.24866652488
0,MUL1396-1,0,49246.24866652488
0,SNG0683-2,0,49246.24866652488
0,PMUL0586-2,0,49246.24866652488
0,PMUL4618-5,0,49246.24866652488
0,SNG01782-3,0,49246.24866652488
0,SNG01392-2,0,49246.24866652488
0,MUL0684-4,0,49246.24866652488
0,MUL1200-1,0,49246.24866652488
0,PMUL2500-1,0,49246.24866652488
0,MUL0267-3,0,49246.24866652488
0,PMUL3045-10,0,49246.24866652488
0,PMUL3147-8,0,49246.24866652488
0,SNG0865-4,0,49246.24866652488
0,SNG0894-0,0,49246.24866652488
0,SSNG0053-0,0,49246.24866652488
0,WOZ20150-1,0,49246.24866652488
0,MUL0799-2,0,49246.24866652488
0,PMUL3512-6,0,49246.24866652488
0,PMUL2459-2,0,49246.24866652488
0,PMUL0140-0,0,49246.24866652488
0,SNG1145-0,0,49246.24866652488
0,MUL1568-8,0,49246.24866652488
