round,selected_turn_id,max_entropy,min_confidence
0,PMUL2883-3,0,0
0,SNG0869-4,0,0
0,PMUL2615-0,0,0
0,MUL1568-8,0,0
0,MUL1955-4,0,0
0,PMUL4047-1,0,0
0,PMUL3714-4,0,0
0,PMUL1603-4,0,0
0,PMUL3677-0,0,0
0,PMUL0722-2,0,0
0,SNG0938-0,0,0
0,PMUL0309-8,0,0
0,PMUL1077-4,0,0
0,PMUL4595-1,0,0
0,PMUL2283-4,0,0
0,SNG0631-1,0,0
0,PMUL2033-4,0,0
0,WOZ20551-3,0,0
0,SNG1258-6,0,0
0,PMUL0738-2,0,0
0,SNG01939-2,0,0
0,SNG1144-2,0,0
0,MUL0961-8,0,0
0,SSNG0300-0,0,0
0,MUL2133-0,0,0
0,PMUL3978-0,0,0
0,PMUL4345-0,0,0
0,PMUL0935-2,0,0
0,MUL2626-7,0,0
0,PMUL0147-5,0,0
0,MUL1705-1,0,0
0,SNG1248-0,0,0
0,MUL2478-4,0,0
0,PMUL3951-3,0,0
0,WOZ20486-3,0,0
0,MUL1711-1,0,0
0,SSNG0284-2,0,0
0,PMUL0609-4,0,0
0,PMUL2679-2,0,0
0,MUL0152-6,0,0
0,MUL0423-6,0,0
0,MUL2458-5,0,0
0,PMUL3338-2,0,0
0,WOZ20648-2,0,0
0,MUL2161-4,0,0
0,PMUL0949-0,0,0
0,MUL2045-2,0,0
0,PMUL0678-0,0,0
0,MUL2185-3,0,0
0,PMUL0791-2,0,0
0,MUL2034-0,0,0
0,PMUL4149-3,0,0
0,PMUL4935-7,0,0
0,MUL2481-1,0,0
0,PMUL3322-6,0,0
0,SNG01382-2,0,0
0,WOZ20508-2,0,0
0,MUL1444-0,0,0
0,SNG1282-0,0,0
0,MUL1262-7,0,0
0,PMUL3937-0,0,0
0,SNG0931-3,0,0
0,MUL1703-2,0,0
0,PMUL0034-1,0,0
0,MUL0360-1,0,0
0,MUL2023-5,0,0
0,PMUL3638-7,0,0
0,PMUL4956-3,0,0
0,PMUL4066-2,0,0
0,WOZ20324-0,0,0
0,SNG01815-3,0,0
0,PMUL2927-0,0,0
0,MUL2501-7,0,0
0,MUL0162-1,0,0
0,PMUL3955-3,0,0
0,WOZ20511-1,0,0
0,MUL1040-3,0,0
0,PMUL4260-1,0,0
0,PMUL1785-0,0,0
0,MUL1537-2,0,0
0,WOZ20460-1,0,0
0,PMUL4248-6,0,0
0,WOZ20135-1,0,0
0,PMUL0424-6,0,0
0,PMUL2993-5,0,0
0,WOZ20090-2,0,0
0,PMUL4188-5,0,0
0,SNG1135-1,0,0
0,MUL0855-1,0,0
0,PMUL4182-4,0,0
0,PMUL4607-8,0,0
0,PMUL2545-1,0,0
0,MUL1551-1,0,0
0,WOZ20097-2,0,0
0,PMUL2358-5,0,0
0,PMUL3666-1,0,0
0,SNG01824-2,0,0
0,PMUL2323-6,0,0
0,PMUL3847-6,0,0
0,PMUL4585-0,0,0
0,WOZ20110-1,0,0
0,SNG1175-0,0,0
0,PMUL1830-0,0,0
0,PMUL3144-2,0,0
0,PMUL0640-6,0,0
0,MUL1104-0,0,0
0,PMUL0845-0,0,0
0,MUL2508-3,0,0
0,SNG02339-1,0,0
0,MUL1691-1,0,0
0,SSNG0064-0,0,0
0,WOZ20673-2,0,0
0,PMUL0498-0,0,0
0,SNG0957-1,0,0
0,PMUL0684-4,0,0
0,MUL1528-4,0,0
0,MUL1509-6,0,0
0,PMUL3664-1,0,0
0,SSNG0168-1,0,0
0,PMUL4527-1,0,0
0,MUL0886-0,0,0
0,MUL0918-3,0,0
0,WOZ20046-1,0,0
0,SNG0089-0,0,0
0,PMUL4311-10,0,0
0,PMUL4689-0,0,0
0,SSNG0197-0,0,0
0,SNG02026-5,0,0
0,PMUL0766-0,0,0
0,MUL0456-6,0,0
0,MUL0413-0,0,0
0,PMUL3407-1,0,0
0,SNG01997-1,0,0
0,PMUL0924-0,0,0
0,WOZ20212-1,0,0
0,SSNG0077-4,0,0
0,PMUL3508-4,0,0
0,MUL1451-4,0,0
0,PMUL3203-3,0,0
0,PMUL4402-8,0,0
0,PMUL1963-0,0,0
0,MUL2565-2,0,0
0,PMUL4292-1,0,0
0,PMUL4537-7,0,0
0,MUL1991-4,0,0
0,PMUL0217-1,0,0
0,MUL2040-5,0,0
0,PMUL0920-1,0,0
0,PMUL3787-2,0,0
0,WOZ20399-1,0,0
0,MUL2404-4,0,0
0,PMUL1163-3,0,0
0,SSNG0167-4,0,0
0,PMUL0663-5,0,0
0,SNG0353-4,0,0
0,MUL2196-4,0,0
0,SNG1107-2,0,0
0,WOZ20329-2,0,0
0,PMUL1646-6,0,0
0,PMUL3675-3,0,0
0,WOZ20151-0,0,0
0,PMUL3230-2,0,0
0,MUL2312-1,0,0
0,PMUL2426-3,0,0
0,PMUL4910-0,0,0
0,SNG0796-7,0,0
0,WOZ20157-5,0,0
0,PMUL2371-5,0,0
0,WOZ20480-1,0,0
0,PMUL2349-0,0,0
0,PMUL2843-2,0,0
0,MUL0216-6,0,0
0,SNG1371-5,0,0
0,PMUL0636-0,0,0
0,SNG01193-2,0,0
0,MUL0043-7,0,0
0,SNG0686-1,0,0
0,MUL0486-0,0,0
0,MUL0795-3,0,0
0,MUL1785-6,0,0
0,PMUL4117-0,0,0
0,SNG0593-0,0,0
0,MUL1406-7,0,0
0,MUL0100-7,0,0
0,PMUL1208-0,0,0
0,MUL0722-0,0,0
0,WOZ20560-1,0,0
0,PMUL1628-5,0,0
0,WOZ20402-1,0,0
0,MUL1998-4,0,0
0,PMUL0413-11,0,0
0,PMUL2337-0,0,0
0,MUL1280-2,0,0
0,PMUL4532-3,0,0
0,SNG01572-2,0,0
0,PMUL4271-3,0,0
0,PMUL1714-5,0,0
0,MUL0161-7,0,0
0,PMUL2884-2,0,0
0,PMUL0991-0,0,0
0,SNG02338-1,0,0
0,SNG0813-4,0,0
0,SNG0086-1,0,0
0,MUL1330-13,0,0
0,PMUL0159-1,0,0
0,PMUL2072-5,0,0
0,MUL1670-0,0,0
0,SNG1210-0,0,0
0,PMUL2122-5,0,0
0,PMUL2982-1,0,0
0,MUL1441-6,0,0
0,MUL2597-3,0,0
0,MUL1062-2,0,0
0,MUL0315-5,0,0
0,PMUL3134-0,0,0
0,PMUL3562-4,0,0
0,PMUL3542-3,0,0
0,MUL0419-0,0,0
0,PMUL2840-3,0,0
0,PMUL0789-0,0,0
0,PMUL0595-5,0,0
0,SNG02017-2,0,0
0,SNG1130-3,0,0
0,PMUL4912-2,0,0
0,MUL2227-3,0,0
0,MUL2147-0,0,0
0,PMUL4579-5,0,0
0,MUL1424-4,0,0
0,PMUL3128-1,0,0
0,MUL1016-3,0,0
0,PMUL0426-2,0,0
0,SNG0916-0,0,0
0,SNG01339-4,0,0
0,SNG02171-1,0,0
0,PMUL0748-2,0,0
0,SNG02114-3,0,0
0,SNG1172-0,0,0
0,PMUL2759-3,0,0
0,PMUL1513-2,0,0
0,MUL0249-5,0,0
0,SNG0920-2,0,0
0,PMUL1058-4,0,0
0,MUL2329-6,0,0
0,SNG0009-1,0,0
0,SNG01728-4,0,0
0,PMUL3232-3,0,0
0,SSNG0317-4,0,0
0,PMUL2291-2,0,0
0,SNG0530-4,0,0
0,WOZ20300-0,0,0
0,WOZ20282-0,0,0
0,PMUL4019-7,0,0
0,PMUL3942-7,0,0
0,PMUL3912-1,0,0
0,PMUL4712-5,0,0
0,PMUL3327-1,0,0
0,MUL0400-3,0,0
0,PMUL3587-2,0,0
0,PMUL2451-6,0,0
0,MUL1706-1,0,0
0,PMUL3003-0,0,0
0,WOZ20318-0,0,0
0,SNG0946-0,0,0
0,MUL2551-0,0,0
0,MUL1895-3,0,0
0,PMUL1529-4,0,0
0,MUL1099-8,0,0
0,SNG0052-1,0,0
0,WOZ20000-2,0,0
0,SNG0370-0,0,0
0,WOZ20590-3,0,0
0,PMUL1084-6,0,0
0,PMUL0143-0,0,0
0,SSNG0242-1,0,0
0,PMUL3079-5,0,0
0,PMUL4996-5,0,0
0,PMUL0888-0,0,0
0,PMUL0368-1,0,0
0,MUL0156-10,0,0
0,PMUL0408-3,0,0
0,WOZ20555-3,0,0
0,SNG1271-0,0,0
0,PMUL4339-3,0,0
0,MUL2396-1,0,0
0,WOZ20029-1,0,0
0,MUL0495-4,0,0
0,PMUL0731-5,0,0
0,PMUL2461-3,0,0
0,SNG0816-3,0,0
0,PMUL0621-4,0,0
0,PMUL0027-6,0,0
0,PMUL4273-0,0,0
0,PMUL3535-2,0,0
0,WOZ20259-0,0,0
0,PMUL2509-1,0,0
0,MUL2308-5,0,0
0,MUL1241-1,0,0
0,SNG1341-1,0,0
0,PMUL1361-8,0,0
0,PMUL3799-4,0,0
0,WOZ20280-1,0,0
0,PMUL1073-0,0,0
0,PMUL3202-0,0,0
0,SNG01857-2,0,0
0,WOZ20571-2,0,0
0,PMUL3032-1,0,0
0,PMUL3060-3,0,0
0,PMUL1767-7,0,0
0,SNG02257-4,0,0
0,PMUL3938-9,0,0
0,PMUL4387-5,0,0
0,PMUL4802-1,0,0
0,MUL0421-0,0,0
0,SNG1346-1,0,0
0,SNG0986-1,0,0
0,PMUL4516-1,0,0
0,MUL1068-2,0,0
0,SNG0738-2,0,0
0,MUL1443-0,0,0
0,SNG0789-2,0,0
0,MUL0120-1,0,0
0,PMUL0317-2,0,0
0,PMUL0802-5,0,0
0,SSNG0273-2,0,0
0,PMUL2752-7,0,0
0,SNG01440-2,0,0
0,PMUL0693-0,0,0
0,MUL1927-5,0,0
0,MUL2465-1,0,0
0,WOZ20644-0,0,0
0,PMUL2183-0,0,0
0,MUL2660-4,0,0
0,SNG02092-3,0,0
0,SNG01769-0,0,0
0,SNG01672-1,0,0
0,PMUL3237-4,0,0
0,MUL0837-3,0,0
0,SNG0560-1,0,0
