round,selected_turn_id,max_entropy,select_turn_per_round_time
0,PMUL2277-1,0,92861.20218348503
0,MUL2596-2,0,92861.20218348503
0,SNG0707-2,0,92861.20218348503
0,PMUL3313-0,0,92861.20218348503
0,MUL0410-3,0,92861.20218348503
0,PMUL0309-1,0,92861.20218348503
0,PMUL0125-4,0,92861.20218348503
0,PMUL2142-3,0,92861.20218348503
0,SNG01294-2,0,92861.20218348503
0,PMUL3489-4,0,92861.20218348503
0,MUL1583-5,0,92861.20218348503
0,WOZ20023-0,0,92861.20218348503
0,MUL1685-6,0,92861.20218348503
0,SSNG0092-2,0,92861.20218348503
0,SNG0065-1,0,92861.20218348503
0,SNG0894-2,0,92861.20218348503
0,PMUL1549-7,0,92861.20218348503
0,MUL1687-5,0,92861.20218348503
0,MUL0879-2,0,92861.20218348503
0,MUL1605-1,0,92861.20218348503
0,SSNG0064-1,0,92861.20218348503
0,PMUL3341-1,0,92861.20218348503
0,MUL0030-2,0,92861.20218348503
0,PMUL2148-7,0,92861.20218348503
0,PMUL2851-5,0,92861.20218348503
0,PMUL0591-0,0,92861.20218348503
0,MUL1777-2,0,92861.20218348503
0,PMUL1652-7,0,92861.20218348503
0,MUL1198-10,0,92861.20218348503
0,PMUL0479-3,0,92861.20218348503
0,MUL2583-5,0,92861.20218348503
0,PMUL2117-5,0,92861.20218348503
0,SNG0639-1,0,92861.20218348503
0,SNG0028-1,0,92861.20218348503
0,MUL2469-0,0,92861.20218348503
0,SNG1169-2,0,92861.20218348503
0,MUL2073-0,0,92861.20218348503
0,MUL0927-3,0,92861.20218348503
0,PMUL2639-1,0,92861.20218348503
0,SSNG0217-2,0,92861.20218348503
0,PMUL4408-3,0,92861.20218348503
0,PMUL3374-8,0,92861.20218348503
0,MUL1057-3,0,92861.20218348503
0,SNG0838-1,0,92861.20218348503
0,WOZ20413-0,0,92861.20218348503
0,PMUL1550-3,0,92861.20218348503
0,WOZ20420-2,0,92861.20218348503
0,SNG0301-1,0,92861.20218348503
0,PMUL4389-1,0,92861.20218348503
0,MUL0936-3,0,92861.20218348503
0,MUL0898-5,0,92861.20218348503
0,SNG1190-2,0,92861.20218348503
0,MUL0322-4,0,92861.20218348503
0,MUL0303-0,0,92861.20218348503
0,SNG02158-2,0,92861.20218348503
0,WOZ20363-0,0,92861.20218348503
0,SNG1335-2,0,92861.20218348503
0,MUL0444-0,0,92861.20218348503
0,MUL0491-1,0,92861.20218348503
0,PMUL4797-4,0,92861.20218348503
0,MUL0220-7,0,92861.20218348503
0,MUL2452-7,0,92861.20218348503
0,PMUL4320-1,0,92861.20218348503
0,PMUL2156-6,0,92861.20218348503
0,PMUL1117-0,0,92861.20218348503
0,PMUL0197-2,0,92861.20218348503
0,PMUL3939-3,0,92861.20218348503
0,PMUL4267-5,0,92861.20218348503
0,SNG0573-2,0,92861.20218348503
0,PMUL2048-1,0,92861.20218348503
0,SNG1240-0,0,92861.20218348503
0,PMUL2453-1,0,92861.20218348503
0,PMUL0980-2,0,92861.20218348503
0,SNG0432-0,0,92861.20218348503
0,SSNG0307-8,0,92861.20218348503
0,MUL0234-2,0,92861.20218348503
0,PMUL0483-8,0,92861.20218348503
0,MUL1792-0,0,92861.20218348503
0,PMUL0305-7,0,92861.20218348503
0,WOZ20541-0,0,92861.20218348503
0,MUL0387-6,0,92861.20218348503
0,MUL1902-2,0,92861.20218348503
0,SNG01283-4,0,92861.20218348503
0,SSNG0143-3,0,92861.20218348503
0,SSNG0220-0,0,92861.20218348503
0,PMUL2879-0,0,92861.20218348503
0,MUL1634-2,0,92861.20218348503
0,PMUL4718-6,0,92861.20218348503
0,PMUL3100-4,0,92861.20218348503
0,WOZ20613-2,0,92861.20218348503
0,PMUL1268-0,0,92861.20218348503
0,PMUL0387-2,0,92861.20218348503
0,PMUL3076-3,0,92861.20218348503
0,WOZ20315-0,0,92861.20218348503
0,SNG0999-2,0,92861.20218348503
0,PMUL3970-2,0,92861.20218348503
0,SNG1109-1,0,92861.20218348503
0,PMUL2416-4,0,92861.20218348503
0,PMUL0825-9,0,92861.20218348503
0,MUL1069-3,0,92861.20218348503
0,WOZ20194-0,0,92861.20218348503
0,PMUL2454-0,0,92861.20218348503
0,SNG1216-1,0,92861.20218348503
0,MUL2211-4,0,92861.20218348503
0,WOZ20291-3,0,92861.20218348503
0,MUL0926-0,0,92861.20218348503
0,PMUL3043-7,0,92861.20218348503
0,PMUL1369-2,0,92861.20218348503
0,PMUL2361-6,0,92861.20218348503
0,MUL1817-3,0,92861.20218348503
0,MUL0200-9,0,92861.20218348503
0,MUL0265-6,0,92861.20218348503
0,PMUL0976-2,0,92861.20218348503
0,PMUL3769-1,0,92861.20218348503
0,SNG0977-3,0,92861.20218348503
0,PMUL2525-6,0,92861.20218348503
0,WOZ20064-0,0,92861.20218348503
0,WOZ20382-1,0,92861.20218348503
0,SNG0850-0,0,92861.20218348503
0,MUL0554-2,0,92861.20218348503
0,PMUL0346-1,0,92861.20218348503
0,PMUL4275-1,0,92861.20218348503
0,PMUL3290-2,0,92861.20218348503
0,PMUL4278-1,0,92861.20218348503
0,PMUL3416-9,0,92861.20218348503
0,MUL0776-0,0,92861.20218348503
0,PMUL2528-2,0,92861.20218348503
0,MUL0769-4,0,92861.20218348503
0,SSNG0170-3,0,92861.20218348503
0,PMUL3758-0,0,92861.20218348503
0,SNG0506-3,0,92861.20218348503
0,MUL0553-2,0,92861.20218348503
0,SNG1263-0,0,92861.20218348503
0,SNG01233-4,0,92861.20218348503
0,SNG02062-1,0,92861.20218348503
0,PMUL4539-0,0,92861.20218348503
0,SSNG0118-1,0,92861.20218348503
0,MUL1734-4,0,92861.20218348503
0,MUL0433-2,0,92861.20218348503
0,SSNG0168-2,0,92861.20218348503
0,PMUL2831-4,0,92861.20218348503
0,WOZ20011-2,0,92861.20218348503
0,MUL0692-0,0,92861.20218348503
0,MUL0471-3,0,92861.20218348503
0,PMUL3038-7,0,92861.20218348503
0,PMUL4621-8,0,92861.20218348503
0,PMUL0620-6,0,92861.20218348503
0,PMUL1942-3,0,92861.20218348503
0,PMUL1474-4,0,92861.20218348503
0,SSNG0107-3,0,92861.20218348503
0,SNG1131-1,0,92861.20218348503
0,PMUL0408-3,0,92861.20218348503
0,SNG0504-1,0,92861.20218348503
0,WOZ20310-2,0,92861.20218348503
0,SNG01897-2,0,92861.20218348503
0,PMUL1572-1,0,92861.20218348503
0,PMUL1060-4,0,92861.20218348503
0,MUL2125-8,0,92861.20218348503
0,PMUL0094-1,0,92861.20218348503
0,PMUL1941-7,0,92861.20218348503
0,PMUL1704-0,0,92861.20218348503
0,MUL1103-0,0,92861.20218348503
0,PMUL1697-2,0,92861.20218348503
0,SNG1372-3,0,92861.20218348503
0,PMUL4669-5,0,92861.20218348503
0,SSNG0316-1,0,92861.20218348503
0,PMUL3796-2,0,92861.20218348503
0,MUL2062-6,0,92861.20218348503
0,SSNG0353-9,0,92861.20218348503
0,PMUL3026-0,0,92861.20218348503
0,PMUL3583-4,0,92861.20218348503
0,PMUL4532-5,0,92861.20218348503
0,PMUL4679-3,0,92861.20218348503
0,PMUL3351-1,0,92861.20218348503
