round,selected_turn_id,max_entropy,min_confidence,select_turn_per_round_time
0,MUL2631-1,0,0,50507.77285408974
0,PMUL1611-1,0,0,50507.77285408974
0,PMUL0362-4,0,0,50507.77285408974
0,SNG1255-3,0,0,50507.77285408974
0,PMUL2217-0,0,0,50507.77285408974
0,SSNG0377-4,0,0,50507.77285408974
0,PMUL3690-1,0,0,50507.77285408974
0,SNG1063-2,0,0,50507.77285408974
0,PMUL4212-0,0,0,50507.77285408974
0,SNG0708-0,0,0,50507.77285408974
0,MUL1654-4,0,0,50507.77285408974
0,SNG01857-3,0,0,50507.77285408974
0,PMUL3774-0,0,0,50507.77285408974
0,PMUL3640-3,0,0,50507.77285408974
0,WOZ20177-1,0,0,50507.77285408974
0,PMUL4979-0,0,0,50507.77285408974
0,PMUL2321-7,0,0,50507.77285408974
0,MUL0194-3,0,0,50507.77285408974
0,PMUL2049-0,0,0,50507.77285408974
0,PMUL2284-1,0,0,50507.77285408974
0,PMUL4133-0,0,0,50507.77285408974
0,PMUL0430-5,0,0,50507.77285408974
0,MUL1424-2,0,0,50507.77285408974
0,MUL1526-4,0,0,50507.77285408974
0,MUL0406-5,0,0,50507.77285408974
0,MUL0726-0,0,0,50507.77285408974
0,PMUL1717-4,0,0,50507.77285408974
0,MUL2011-5,0,0,50507.77285408974
0,PMUL0625-6,0,0,50507.77285408974
0,SSNG0341-1,0,0,50507.77285408974
0,MUL0252-8,0,0,50507.77285408974
0,PMUL1205-2,0,0,50507.77285408974
0,PMUL4852-10,0,0,50507.77285408974
0,MUL1230-5,0,0,50507.77285408974
0,SNG1030-0,0,0,50507.77285408974
0,MUL2169-5,0,0,50507.77285408974
0,PMUL4540-1,0,0,50507.77285408974
0,MUL0105-0,0,0,50507.77285408974
0,PMUL4591-5,0,0,50507.77285408974
0,PMUL3912-7,0,0,50507.77285408974
0,SNG0336-1,0,0,50507.77285408974
0,MUL2328-5,0,0,50507.77285408974
0,PMUL2500-1,0,0,50507.77285408974
0,PMUL4938-5,0,0,50507.77285408974
0,PMUL3440-1,0,0,50507.77285408974
0,MUL0734-5,0,0,50507.77285408974
0,PMUL1306-4,0,0,50507.77285408974
0,PMUL4361-3,0,0,50507.77285408974
0,PMUL3036-0,0,0,50507.77285408974
0,MUL1452-5,0,0,50507.77285408974
0,PMUL3137-3,0,0,50507.77285408974
0,PMUL0333-9,0,0,50507.77285408974
0,SNG0817-3,0,0,50507.77285408974
0,MUL1760-7,0,0,50507.77285408974
0,MUL1127-5,0,0,50507.77285408974
0,PMUL4746-4,0,0,50507.77285408974
0,MUL1390-6,0,0,50507.77285408974
0,PMUL1843-5,0,0,50507.77285408974
0,PMUL4709-7,0,0,50507.77285408974
0,PMUL1999-3,0,0,50507.77285408974
0,MUL0495-0,0,0,50507.77285408974
0,MUL0600-5,0,0,50507.77285408974
0,MUL1197-3,0,0,50507.77285408974
0,SNG01425-1,0,0,50507.77285408974
0,PMUL4712-8,0,0,50507.77285408974
0,MUL1266-8,0,0,50507.77285408974
0,PMUL3368-0,0,0,50507.77285408974
0,SNG02242-1,0,0,50507.77285408974
0,PMUL0188-1,0,0,50507.77285408974
0,MUL1709-3,0,0,50507.77285408974
0,PMUL1098-3,0,0,50507.77285408974
0,MUL0220-7,0,0,50507.77285408974
0,PMUL4323-3,0,0,50507.77285408974
0,PMUL1465-0,0,0,50507.77285408974
0,SNG0524-1,0,0,50507.77285408974
0,MUL1509-4,0,0,50507.77285408974
0,PMUL0279-7,0,0,50507.77285408974
0,MUL0433-1,0,0,50507.77285408974
0,MUL1010-1,0,0,50507.77285408974
0,PMUL1022-0,0,0,50507.77285408974
0,WOZ20179-0,0,0,50507.77285408974
0,SNG01642-1,0,0,50507.77285408974
0,PMUL0386-1,0,0,50507.77285408974
0,PMUL3754-0,0,0,50507.77285408974
0,PMUL2731-0,0,0,50507.77285408974
0,MUL1053-1,0,0,50507.77285408974
0,PMUL0619-7,0,0,50507.77285408974
0,PMUL0652-2,0,0,50507.77285408974
0,PMUL4974-6,0,0,50507.77285408974
0,PMUL3359-4,0,0,50507.77285408974
0,WOZ20228-3,0,0,50507.77285408974
0,PMUL4808-6,0,0,50507.77285408974
0,MUL1922-5,0,0,50507.77285408974
0,PMUL0855-4,0,0,50507.77285408974
0,MUL1306-1,0,0,50507.77285408974
0,MUL1181-7,0,0,50507.77285408974
0,PMUL4415-5,0,0,50507.77285408974
0,PMUL3208-4,0,0,50507.77285408974
0,MUL2652-1,0,0,50507.77285408974
0,PMUL3180-3,0,0,50507.77285408974
0,WOZ20067-0,0,0,50507.77285408974
0,MUL2055-8,0,0,50507.77285408974
0,PMUL1024-5,0,0,50507.77285408974
0,PMUL3020-1,0,0,50507.77285408974
0,PMUL4222-9,0,0,50507.77285408974
0,SNG01849-0,0,0,50507.77285408974
0,PMUL1527-2,0,0,50507.77285408974
0,PMUL3337-4,0,0,50507.77285408974
0,MUL0190-5,0,0,50507.77285408974
0,PMUL2254-3,0,0,50507.77285408974
