round,selected_turn_id,max_entropy,min_confidence
0,PMUL2290-4,0,0
0,MUL1717-5,0,0
0,PMUL2501-2,0,0
0,MUL0611-6,0,0
0,WOZ20000-2,0,0
0,SNG02298-4,0,0
0,MUL1524-7,0,0
0,PMUL0598-3,0,0
0,SSNG0374-3,0,0
0,PMUL2137-0,0,0
0,PMUL3771-2,0,0
0,MUL2506-1,0,0
0,SSNG0358-6,0,0
0,PMUL4841-1,0,0
0,PMUL0200-1,0,0
0,PMUL0373-10,0,0
0,PMUL4997-2,0,0
0,PMUL0384-4,0,0
0,MUL1714-8,0,0
0,SSNG0169-0,0,0
0,SSNG0317-1,0,0
0,PMUL3757-0,0,0
0,WOZ20587-0,0,0
0,MUL1563-5,0,0
0,PMUL3877-2,0,0
0,SNG0488-1,0,0
0,PMUL4243-0,0,0
0,PMUL1349-3,0,0
0,PMUL1634-7,0,0
0,SSNG0081-3,0,0
0,PMUL1024-0,0,0
0,WOZ20046-0,0,0
0,PMUL1527-6,0,0
0,PMUL3513-8,0,0
0,MUL0930-3,0,0
0,PMUL3739-6,0,0
0,SSNG0229-5,0,0
0,PMUL2583-7,0,0
0,PMUL0324-0,0,0
0,MUL0502-0,0,0
0,MUL0108-6,0,0
0,PMUL2672-0,0,0
0,SNG1356-4,0,0
0,SSNG0237-4,0,0
0,PMUL3343-2,0,0
0,PMUL4991-6,0,0
0,SNG01545-2,0,0
0,PMUL3371-3,0,0
0,MUL1792-4,0,0
0,MUL2404-5,0,0
0,MUL0295-2,0,0
0,PMUL1567-0,0,0
0,PMUL2099-1,0,0
0,PMUL3349-3,0,0
0,PMUL2342-6,0,0
0,SNG1332-3,0,0
0,PMUL3833-4,0,0
0,PMUL0049-0,0,0
0,MUL0940-3,0,0
0,PMUL3154-3,0,0
0,MUL2561-0,0,0
0,PMUL0971-2,0,0
0,PMUL4563-2,0,0
0,MUL2050-10,0,0
0,PMUL4193-2,0,0
0,PMUL2554-5,0,0
0,PMUL2110-0,0,0
